Epoch 2 | Time: 1984 | Nodes: 10278 | Edges: 213179 | log-lik: -1.40 | Elapsed 10929.17 s
Epoch 2 | Time: 1985 | Nodes: 10430 | Edges: 221905 | log-lik: -1.28 | Elapsed 11016.50 s
Epoch 2 | Time: 1986 | Nodes: 10668 | Edges: 229354 | log-lik: -1.32 | Elapsed 11106.59 s
Epoch 2 | Time: 1987 | Nodes: 10866 | Edges: 239000 | log-lik: -1.32 | Elapsed 11197.48 s
Epoch 2 | Time: 1988 | Nodes: 11117 | Edges: 250910 | log-lik: -1.37 | Elapsed 11293.37 s
Epoch 2 | Time: 1989 | Nodes: 11359 | Edges: 266536 | log-lik: -1.52 | Elapsed 11393.21 s
Epoch 2 | Time: 1990 | Nodes: 11552 | Edges: 277875 | log-lik: -1.25 | Elapsed 11494.05 s
Epoch 2 | Time: 1991 | Nodes: 11848 | Edges: 281421 | log-lik: -1.30 | Elapsed 11600.13 s
Epoch 2 | Time: 1992 | Nodes: 12118 | Edges: 284814 | log-lik: -1.39 | Elapsed 11707.17 s
Epoch 2 | Time: 1993 | Nodes: 12487 | Edges: 290025 | log-lik: -1.63 | Elapsed 11820.63 s
Epoch 2 | Time: 1994 | Nodes: 12790 | Edges: 300448 | log-lik: -1.51 | Elapsed 11940.56 s
Epoch 2 | Time: 1995 | Nodes: 12945 | Edges: 308525 | log-lik: -1.57 | Elapsed 12065.36 s
Epoch 2 | Time: 1996 | Nodes: 13110 | Edges: 315184 | log-lik: -1.37 | Elapsed 12194.17 s
Epoch 2 | Time: 1997 | Nodes: 13329 | Edges: 321325 | log-lik: -1.40 | Elapsed 12330.10 s
Epoch 2 | Time: 1998 | Nodes: 13524 | Edges: 335517 | log-lik: -1.37 | Elapsed 12475.06 s
Epoch 2 | Time: 1999 | Nodes: 13736 | Edges: 345124 | log-lik: -1.43 | Elapsed 12629.54 s
Epoch 2 | Time: 2000 | Nodes: 13882 | Edges: 364570 | log-lik: -1.32 | Elapsed 12790.82 s
Epoch 2 | Time: 2001 | Nodes: 13985 | Edges: 378426 | log-lik: -1.33 | Elapsed 12958.63 s
Epoch 2 | Time: 2002 | Nodes: 14112 | Edges: 393385 | log-lik: -1.32 | Elapsed 13131.05 s
Epoch 2 | Time: 2003 | Nodes: 14218 | Edges: 414568 | log-lik: -1.33 | Elapsed 13319.95 s
Epoch 2 | Time: 2004 | Nodes: 14338 | Edges: 438958 | log-lik: -1.33 | Elapsed 13517.18 s
Epoch 2 | Time: 2005 | Nodes: 14425 | Edges: 458814 | log-lik: -1.27 | Elapsed 13730.21 s
Epoch 2 | Time: 2006 | Nodes: 14553 | Edges: 478281 | log-lik: -1.42 | Elapsed 13946.93 s
Epoch 2 | Time: 2007 | Nodes: 14624 | Edges: 493777 | log-lik: -1.22 | Elapsed 14176.08 s
Epoch 2 | Time: 2008 | Nodes: 14704 | Edges: 510568 | log-lik: -1.22 | Elapsed 14417.00 s
Epoch 2 | Time: 2009 | Nodes: 14468 | Edges: 353605 | log-lik: -1.31 | Elapsed 14593.95 s
Epoch 3 | Time: 1947 | Nodes: 1433 | Edges: 797 | log-lik: -1.07 | Elapsed 14594.46 s
Epoch 3 | Time: 1948 | Nodes: 2488 | Edges: 2569 | log-lik: -1.29 | Elapsed 14595.26 s
Epoch 3 | Time: 1949 | Nodes: 2064 | Edges: 3636 | log-lik: -1.31 | Elapsed 14596.30 s
Epoch 3 | Time: 1950 | Nodes: 2203 | Edges: 8987 | log-lik: -1.40 | Elapsed 14598.67 s
Epoch 3 | Time: 1951 | Nodes: 2534 | Edges: 10680 | log-lik: -1.44 | Elapsed 14601.54 s
Epoch 3 | Time: 1952 | Nodes: 2115 | Edges: 10845 | log-lik: -1.43 | Elapsed 14604.65 s
Epoch 3 | Time: 1953 | Nodes: 2161 | Edges: 14531 | log-lik: -1.50 | Elapsed 14608.44 s
Epoch 3 | Time: 1954 | Nodes: 2161 | Edges: 16109 | log-lik: -1.43 | Elapsed 14612.69 s
Epoch 3 | Time: 1955 | Nodes: 2170 | Edges: 15962 | log-lik: -1.42 | Elapsed 14616.84 s
Epoch 3 | Time: 1956 | Nodes: 2240 | Edges: 14022 | log-lik: -1.53 | Elapsed 14620.53 s
Epoch 3 | Time: 1957 | Nodes: 2249 | Edges: 13806 | log-lik: -1.37 | Elapsed 14623.97 s
Epoch 3 | Time: 1958 | Nodes: 2251 | Edges: 13915 | log-lik: -1.38 | Elapsed 14627.57 s
Epoch 3 | Time: 1959 | Nodes: 2590 | Edges: 16469 | log-lik: -1.41 | Elapsed 14631.89 s
Epoch 3 | Time: 1960 | Nodes: 2541 | Edges: 18891 | log-lik: -1.47 | Elapsed 14636.66 s
Epoch 3 | Time: 1961 | Nodes: 2827 | Edges: 22018 | log-lik: -4.69 | Elapsed 14642.48 s
Epoch 3 | Time: 1962 | Nodes: 3591 | Edges: 32244 | log-lik: -2.33 | Elapsed 14650.61 s
Epoch 3 | Time: 1963 | Nodes: 4061 | Edges: 66825 | log-lik: -1.51 | Elapsed 14667.09 s
Epoch 3 | Time: 1964 | Nodes: 4449 | Edges: 93918 | log-lik: -1.40 | Elapsed 14698.02 s
Epoch 3 | Time: 1965 | Nodes: 4782 | Edges: 89435 | log-lik: -1.48 | Elapsed 14726.68 s
Epoch 3 | Time: 1966 | Nodes: 5246 | Edges: 94468 | log-lik: -2.70 | Elapsed 14758.43 s
Epoch 3 | Time: 1967 | Nodes: 5572 | Edges: 111718 | log-lik: -1.93 | Elapsed 14797.00 s
Epoch 3 | Time: 1968 | Nodes: 5402 | Edges: 127333 | log-lik: -2.60 | Elapsed 14842.50 s
Epoch 3 | Time: 1969 | Nodes: 5363 | Edges: 135743 | log-lik: -1.54 | Elapsed 14891.07 s
Epoch 3 | Time: 1970 | Nodes: 5664 | Edges: 136622 | log-lik: -1.80 | Elapsed 14939.73 s
Epoch 3 | Time: 1971 | Nodes: 6050 | Edges: 145354 | log-lik: -1.93 | Elapsed 14991.30 s
Epoch 3 | Time: 1972 | Nodes: 6161 | Edges: 154567 | log-lik: -1.63 | Elapsed 15047.69 s
Epoch 3 | Time: 1973 | Nodes: 6464 | Edges: 158803 | log-lik: -1.71 | Elapsed 15102.67 s
Epoch 3 | Time: 1974 | Nodes: 7486 | Edges: 161710 | log-lik: -1.74 | Elapsed 15161.30 s
Epoch 3 | Time: 1975 | Nodes: 7986 | Edges: 161050 | log-lik: -2.21 | Elapsed 15217.52 s
Epoch 3 | Time: 1976 | Nodes: 8258 | Edges: 160598 | log-lik: -1.87 | Elapsed 15271.62 s
Epoch 3 | Time: 1977 | Nodes: 8546 | Edges: 166060 | log-lik: -1.68 | Elapsed 15328.34 s
Epoch 3 | Time: 1978 | Nodes: 8744 | Edges: 171594 | log-lik: -1.57 | Elapsed 15387.57 s
Epoch 3 | Time: 1979 | Nodes: 9090 | Edges: 179625 | log-lik: -1.52 | Elapsed 15448.90 s
Epoch 3 | Time: 1980 | Nodes: 9767 | Edges: 181826 | log-lik: -1.49 | Elapsed 15512.01 s
Epoch 3 | Time: 1981 | Nodes: 9950 | Edges: 185683 | log-lik: -1.33 | Elapsed 15577.52 s
Epoch 3 | Time: 1982 | Nodes: 10035 | Edges: 195043 | log-lik: -1.82 | Elapsed 15647.05 s
Epoch 3 | Time: 1983 | Nodes: 10204 | Edges: 204268 | log-lik: -1.44 | Elapsed 15723.29 s
Epoch 3 | Time: 1984 | Nodes: 10278 | Edges: 213179 | log-lik: -1.37 | Elapsed 15802.45 s
Epoch 3 | Time: 1985 | Nodes: 10430 | Edges: 221905 | log-lik: -1.28 | Elapsed 15883.63 s
Epoch 3 | Time: 1986 | Nodes: 10668 | Edges: 229354 | log-lik: -1.30 | Elapsed 15970.55 s
Epoch 3 | Time: 1987 | Nodes: 10866 | Edges: 239000 | log-lik: -1.25 | Elapsed 16061.11 s
Epoch 3 | Time: 1988 | Nodes: 11117 | Edges: 250910 | log-lik: -1.25 | Elapsed 16158.23 s
Epoch 3 | Time: 1989 | Nodes: 11359 | Edges: 266536 | log-lik: -1.40 | Elapsed 16264.76 s
Epoch 3 | Time: 1990 | Nodes: 11552 | Edges: 277875 | log-lik: -1.24 | Elapsed 16374.45 s
Epoch 3 | Time: 1991 | Nodes: 11848 | Edges: 281421 | log-lik: -1.33 | Elapsed 16485.94 s
Epoch 3 | Time: 1992 | Nodes: 12118 | Edges: 284814 | log-lik: -1.31 | Elapsed 16603.43 s
Epoch 3 | Time: 1993 | Nodes: 12487 | Edges: 290025 | log-lik: -1.74 | Elapsed 16726.79 s
Epoch 3 | Time: 1994 | Nodes: 12790 | Edges: 300448 | log-lik: -1.73 | Elapsed 16856.19 s
